도,시군,품목,작기,농가명,조사일자,덩굴구분,개체번호,초장,마디수,평균절간장,줄기굵기,엽장,엽폭,엽수,암꽃수,착과수,crps_year,주차
경기,평택,오이,2,7,2020-10-08,,2,2517.0,21.0,11.4,9.4,252.0,330.0,22.0,0.0,5.0,2020,28
경기,평택,오이,2,7,2020-10-08,,3,2474.0,21.0,11.2,7.2,250.0,342.0,22.0,0.0,5.0,2020,28
경기,평택,오이,2,7,2020-10-08,,4,2359.0,21.0,10.7,10.0,245.0,334.0,21.0,0.0,7.0,2020,28
경기,평택,오이,2,7,2020-10-15,,1,2916.0,24.0,11.2,9.0,220.0,315.0,22.0,1.0,9.0,2020,29
경기,평택,오이,2,7,2020-10-15,,2,3264.0,26.0,12.1,10.2,225.0,316.0,22.0,3.0,4.0,2020,29
경기,평택,오이,2,7,2020-10-15,,3,3143.0,26.0,11.6,9.7,235.0,315.0,23.0,2.0,9.0,2020,29
경기,평택,오이,2,7,2020-10-15,,4,2821.0,25.0,10.8,10.6,234.0,315.0,24.0,1.0,5.0,2020,29
경기,평택,오이,2,7,2020-10-22,,1,3591.0,29.0,11.6,8.3,203.0,277.0,23.0,5.0,8.0,2020,30
경기,평택,오이,2,7,2020-10-22,,2,4005.0,31.0,12.5,8.4,216.0,281.0,22.0,2.0,7.0,2020,30
경기,평택,오이,2,7,2020-10-22,,3,3738.0,30.0,12.1,10.2,213.0,286.0,26.0,2.0,9.0,2020,30
경기,평택,오이,2,7,2020-10-22,,4,3401.0,29.0,11.3,7.8,202.0,252.0,23.0,3.0,5.0,2020,30
경기,평택,오이,2,7,2020-10-29,,1,4022.0,31.0,12.2,7.6,193.0,243.0,24.0,0.0,8.0,2020,31
경기,평택,오이,2,7,2020-10-29,,2,4347.0,33.0,12.8,9.1,218.0,285.0,23.0,2.0,7.0,2020,31
경기,평택,오이,2,7,2020-10-29,,3,4041.0,32.0,12.2,9.1,208.0,280.0,22.0,1.0,8.0,2020,31
경기,평택,오이,2,7,2020-10-29,,4,3825.0,32.0,11.6,8.7,177.0,279.0,23.0,2.0,5.0,2020,31
경기,평택,오이,2,7,2020-11-05,,1,4433.0,34.0,12.3,7.3,207.0,261.0,22.0,3.0,6.0,2020,32
경기,평택,오이,2,7,2020-11-05,,2,4837.0,37.0,12.7,7.1,201.0,259.0,23.0,2.0,7.0,2020,32
경기,평택,오이,2,7,2020-11-05,,3,4423.0,36.0,12.0,8.1,198.0,255.0,25.0,1.0,9.0,2020,32
경기,평택,오이,2,7,2020-11-05,,4,4301.0,36.0,11.6,8.5,204.0,250.0,22.0,1.0,9.0,2020,32
경기,평택,오이,2,7,2020-11-12,,1,4819.0,37.0,12.4,6.8,196.0,251.0,25.0,2.0,5.0,2020,33
경기,평택,오이,2,7,2020-11-12,,2,5208.0,40.0,12.7,7.3,210.0,267.0,21.0,2.0,7.0,2020,33
경기,평택,오이,2,7,2020-11-12,,3,4705.0,39.0,11.8,7.5,175.0,234.0,21.0,2.0,4.0,2020,33
경기,평택,오이,2,7,2020-11-12,,4,4662.0,39.0,11.7,8.1,201.0,245.0,21.0,1.0,6.0,2020,33
경기,평택,오이,2,7,2020-11-19,,1,5314.0,41.0,12.4,7.4,175.0,240.0,13.0,2.0,5.0,2020,34
경기,평택,오이,2,7,2020-11-19,,2,5663.0,44.0,12.6,7.7,192.0,273.0,13.0,3.0,5.0,2020,34
경기,평택,오이,2,7,2020-11-19,,3,5129.0,43.0,11.7,7.1,158.0,215.0,15.0,2.0,6.0,2020,34
경기,평택,오이,2,7,2020-11-19,,4,5056.0,42.0,11.8,8.2,202.0,263.0,22.0,3.0,4.0,2020,34
경기,평택,오이,2,7,2020-11-26,,1,5470.0,42.0,12.4,7.8,183.0,238.0,14.0,1.0,6.0,2020,35
경기,평택,오이,2,7,2020-11-26,,2,5821.0,46.0,12.4,7.3,179.0,242.0,15.0,2.0,6.0,2020,35
경기,평택,오이,2,7,2020-11-26,,3,5295.0,45.0,11.5,5.7,161.0,215.0,15.0,1.0,8.0,2020,35
경기,평택,오이,2,7,2020-11-26,,4,5237.0,44.0,11.6,8.0,191.0,231.0,11.0,1.0,5.0,2020,35
경기,평택,오이,2,7,2020-12-03,,1,5474.0,42.0,12.4,7.8,185.0,240.0,9.0,0.0,7.0,2020,36
경기,평택,오이,2,7,2020-12-03,,2,5821.0,46.0,12.4,7.3,179.0,242.0,9.0,1.0,8.0,2020,36
경기,평택,오이,2,7,2020-12-03,,3,5307.0,45.0,11.5,6.1,164.0,220.0,12.0,1.0,10.0,2020,36
경기,평택,오이,2,7,2020-12-03,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,36
경기,평택,오이,2,7,2020-12-10,,1,5474.0,42.0,12.4,7.8,183.0,236.0,8.0,0.0,3.0,2020,37
경기,평택,오이,2,7,2020-12-10,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,37
경기,평택,오이,2,7,2020-12-10,,3,5307.0,45.0,11.5,6.5,167.0,212.0,11.0,0.0,7.0,2020,37
경기,평택,오이,2,7,2020-12-10,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,37
경기,평택,오이,1,10,2020-04-08,,1,338.0,7.0,4.8,8.5,165.0,220.0,7.0,0.0,,2020,1
경기,평택,오이,1,10,2020-04-08,,2,516.0,10.0,5.2,8.0,165.0,220.0,10.0,0.0,,2020,1
경기,평택,오이,1,10,2020-04-08,,3,452.0,9.0,5.0,7.2,143.0,206.0,9.0,0.0,,2020,1
경기,평택,오이,1,10,2020-04-08,,4,318.0,7.0,4.5,7.1,133.0,200.0,7.0,0.0,,2020,1
경기,평택,오이,1,10,2020-04-14,,1,521.0,10.0,5.2,8.7,180.0,252.0,8.0,0.0,,2020,2
경기,평택,오이,1,10,2020-04-14,,2,755.0,13.0,5.8,8.6,172.0,242.0,11.0,1.0,,2020,2
경기,평택,오이,1,10,2020-04-14,,3,697.0,11.0,6.3,7.0,150.0,209.0,9.0,2.0,,2020,2
경기,평택,오이,1,10,2020-04-14,,4,485.0,10.0,4.8,9.2,130.0,201.0,8.0,1.0,,2020,2
경기,평택,오이,1,10,2020-04-22,,1,876.0,13.0,6.7,10.2,210.0,314.0,11.0,2.0,,2020,3
경기,평택,오이,1,10,2020-04-22,,2,1239.0,17.0,7.3,9.9,230.0,324.0,15.0,1.0,,2020,3
경기,평택,오이,1,10,2020-04-22,,3,1199.0,16.0,7.5,8.1,177.0,250.0,14.0,0.0,,2020,3
경기,평택,오이,1,10,2020-04-22,,4,800.0,13.0,6.2,9.2,156.0,242.0,11.0,1.0,,2020,3
경기,평택,오이,1,10,2020-04-28,,1,1133.0,17.0,6.7,10.9,225.0,302.0,15.0,2.0,,2020,4
경기,평택,오이,1,10,2020-04-28,,2,1601.0,22.0,7.3,10.3,240.0,352.0,20.0,2.0,,2020,4
경기,평택,오이,1,10,2020-04-28,,3,1488.0,20.0,7.4,8.0,180.0,247.0,18.0,2.0,,2020,4
경기,평택,오이,1,10,2020-04-28,,4,1070.0,16.0,6.7,7.7,193.0,287.0,14.0,1.0,,2020,4
경기,평택,오이,1,10,2020-05-07,,1,1799.0,24.0,7.5,9.5,229.0,315.0,15.0,2.0,,2020,5
경기,평택,오이,1,10,2020-05-07,,2,2201.0,28.0,7.9,9.5,212.0,261.0,19.0,0.0,,2020,5
경기,평택,오이,1,10,2020-05-07,,3,1927.0,25.0,7.7,6.8,150.0,190.0,16.0,0.0,,2020,5
경기,평택,오이,1,10,2020-05-07,,4,1513.0,22.0,6.9,8.2,188.0,277.0,13.0,1.0,,2020,5
경기,평택,오이,1,10,2020-05-13,,1,2226.0,28.0,7.9,9.1,203.0,270.0,17.0,1.0,,2020,6
경기,평택,오이,1,10,2020-05-13,,2,2658.0,33.0,8.1,8.1,190.0,230.0,22.0,1.0,,2020,6
경기,평택,오이,1,10,2020-05-13,,3,2230.0,29.0,7.7,6.4,150.0,200.0,18.0,2.0,,2020,6
경기,평택,오이,1,10,2020-05-13,,4,1852.0,26.0,7.1,7.2,170.0,237.0,15.0,1.0,,2020,6
경기,평택,오이,1,10,2020-05-20,,1,2743.0,33.0,8.3,8.4,211.0,278.0,22.0,2.0,,2020,7
경기,평택,오이,1,10,2020-05-20,,2,3073.0,37.0,8.3,8.4,190.0,245.0,26.0,1.0,,2020,7
경기,평택,오이,1,10,2020-05-20,,3,2663.0,33.0,8.1,7.6,170.0,220.0,22.0,1.0,,2020,7
경기,평택,오이,1,10,2020-05-20,,4,2238.0,30.0,7.5,8.8,178.0,237.0,19.0,0.0,,2020,7
경기,평택,오이,1,10,2020-05-27,,1,3282.0,39.0,8.4,8.7,196.0,255.0,24.0,1.0,,2020,8
경기,평택,오이,1,10,2020-05-27,,2,3487.0,42.0,8.3,7.7,185.0,237.0,27.0,2.0,,2020,8
경기,평택,오이,1,10,2020-05-27,,3,3124.0,39.0,8.0,7.5,177.0,235.0,24.0,1.0,,2020,8
경기,평택,오이,1,10,2020-05-27,,4,2735.0,35.0,7.8,7.1,186.0,257.0,20.0,2.0,,2020,8
경기,평택,오이,1,10,2020-06-03,,1,3899.0,45.0,8.7,8.2,180.0,245.0,30.0,3.0,,2020,9
경기,평택,오이,1,10,2020-06-03,,2,3998.0,48.0,8.3,7.3,182.0,221.0,33.0,2.0,,2020,9
경기,평택,오이,1,10,2020-06-03,,3,3476.0,44.0,7.9,7.8,167.0,222.0,29.0,2.0,,2020,9
경기,평택,오이,1,10,2020-06-03,,4,3182.0,40.0,8.0,8.6,183.0,264.0,25.0,2.0,,2020,9
경기,평택,오이,1,10,2020-06-10,,1,4576.0,51.0,9.0,8.6,175.0,220.0,22.0,3.0,,2020,10
경기,평택,오이,1,10,2020-06-10,,2,4532.0,53.0,8.6,8.8,180.0,217.0,24.0,1.0,,2020,10
경기,평택,오이,1,10,2020-06-10,,3,3902.0,48.0,8.1,6.8,160.0,220.0,19.0,2.0,,2020,10
경기,평택,오이,1,10,2020-06-10,,4,3703.0,45.0,8.2,8.5,192.0,258.0,16.0,0.0,,2020,10
경기,평택,오이,1,10,2020-06-17,,1,5266.0,57.0,9.2,8.9,195.0,285.0,22.0,2.0,,2020,11
경기,평택,오이,1,10,2020-06-17,,2,5168.0,59.0,8.8,7.4,180.0,245.0,24.0,1.0,,2020,11
경기,평택,오이,1,10,2020-06-17,,3,4544.0,55.0,8.3,7.1,160.0,235.0,20.0,2.0,,2020,11
경기,평택,오이,1,10,2020-06-17,,4,4407.0,52.0,8.5,9.0,213.0,303.0,17.0,1.0,,2020,11
경기,평택,오이,1,10,2020-06-24,,1,5816.0,64.0,9.1,10.1,190.0,252.0,27.0,2.0,,2020,12
경기,평택,오이,1,10,2020-06-24,,2,5698.0,65.0,8.8,8.6,183.0,232.0,28.0,1.0,,2020,12
경기,평택,오이,1,10,2020-06-24,,3,4766.0,58.0,8.2,8.3,192.0,237.0,21.0,0.0,,2020,12
경기,평택,오이,1,10,2020-06-24,,4,4897.0,57.0,8.6,9.2,183.0,230.0,20.0,2.0,,2020,12
경기,평택,오이,1,10,2020-07-01,,1,6383.0,68.0,9.4,8.6,171.0,220.0,28.0,1.0,,2020,13
경기,평택,오이,1,10,2020-07-01,,2,6237.0,70.0,8.9,9.0,192.0,260.0,30.0,2.0,,2020,13
경기,평택,오이,1,10,2020-07-01,,3,5245.0,64.0,8.2,7.3,130.0,162.0,24.0,1.0,,2020,13
경기,평택,오이,1,10,2020-07-01,,4,5495.0,61.0,9.0,8.3,188.0,251.0,21.0,1.0,,2020,13
경기,평택,오이,1,10,2020-07-08,,1,6732.0,74.0,9.1,8.7,185.0,260.0,22.0,3.0,,2020,14
경기,평택,오이,1,10,2020-07-08,,2,6611.0,75.0,8.8,7.5,197.0,251.0,23.0,1.0,,2020,14
경기,평택,오이,1,10,2020-07-08,,3,5584.0,69.0,8.1,7.7,156.0,220.0,17.0,1.0,,2020,14
경기,평택,오이,1,10,2020-07-08,,4,5795.0,66.0,8.8,8.6,202.0,278.0,14.0,3.0,,2020,14
경기,평택,오이,1,10,2020-07-15,,1,7251.0,79.0,9.2,9.8,188.0,240.0,20.0,1.0,,2020,15
경기,평택,오이,1,10,2020-07-15,,2,7002.0,80.0,8.8,9.1,185.0,240.0,21.0,1.0,,2020,15
경기,평택,오이,1,10,2020-07-15,,3,6036.0,74.0,8.2,7.4,154.0,199.0,15.0,1.0,,2020,15
경기,평택,오이,1,10,2020-07-15,,4,6258.0,70.0,8.9,7.7,182.0,220.0,11.0,1.0,,2020,15
경기,평택,오이,1,10,2020-07-22,,1,7696.0,83.0,9.3,9.7,213.0,275.0,19.0,1.0,,2020,16
경기,평택,오이,1,10,2020-07-22,,2,7271.0,83.0,8.8,8.6,175.0,223.0,19.0,1.0,,2020,16
경기,평택,오이,1,10,2020-07-22,,3,6418.0,78.0,8.2,7.9,170.0,228.0,14.0,2.0,,2020,16
경기,평택,오이,1,10,2020-07-22,,4,6793.0,75.0,9.1,9.5,203.0,270.0,11.0,2.0,,2020,16
경기,평택,오이,1,10,2020-07-29,,1,7707.0,83.0,9.3,10.7,225.0,274.0,18.0,2.0,,2020,17
경기,평택,오이,1,10,2020-07-29,,2,7300.0,83.0,8.8,8.6,182.0,225.0,18.0,0.0,,2020,17
경기,평택,오이,1,10,2020-07-29,,3,6477.0,78.0,8.3,8.9,183.0,230.0,13.0,0.0,,2020,17
경기,평택,오이,1,10,2020-07-29,,4,6813.0,75.0,9.1,9.5,210.0,255.0,10.0,1.0,,2020,17
경기,평택,오이,2,10,2020-09-02,,1,127.0,4.0,2.1,7.2,75.0,90.0,6.0,0.0,0.0,2020,18
경기,평택,오이,2,10,2020-09-02,,2,135.0,5.0,2.2,5.1,80.0,93.0,6.0,0.0,0.0,2020,18
경기,평택,오이,2,10,2020-09-02,,3,140.0,5.0,2.3,4.2,92.0,110.0,6.0,0.0,0.0,2020,18
경기,평택,오이,2,10,2020-09-02,,4,185.0,5.0,2.6,5.2,116.0,150.0,7.0,0.0,0.0,2020,18
경기,평택,오이,2,10,2020-09-10,,1,353.0,9.0,3.5,4.4,82.0,120.0,7.0,0.0,0.0,2020,19
경기,평택,오이,2,10,2020-09-10,,2,457.0,11.0,4.2,5.6,120.0,162.0,8.0,0.0,0.0,2020,19
경기,평택,오이,2,10,2020-09-10,,3,467.0,10.0,4.2,6.1,123.0,162.0,8.0,0.0,0.0,2020,19
경기,평택,오이,2,10,2020-09-10,,4,762.0,13.0,5.9,6.2,161.0,212.0,10.0,0.0,0.0,2020,19
경기,평택,오이,2,10,2020-09-16,,1,711.0,14.0,4.7,4.2,102.0,132.0,12.0,0.0,0.0,2020,20
경기,평택,오이,2,10,2020-09-16,,2,838.0,17.0,4.9,7.3,154.0,218.0,14.0,0.0,0.0,2020,20
경기,평택,오이,2,10,2020-09-16,,3,808.0,15.0,5.0,5.7,147.0,194.0,13.0,0.0,0.0,2020,20
경기,평택,오이,2,10,2020-09-16,,4,1265.0,20.0,6.3,8.8,166.0,230.0,17.0,0.0,0.0,2020,20
경기,평택,오이,2,10,2020-09-22,,1,901.0,17.0,5.0,5.4,115.0,164.0,15.0,0.0,0.0,2020,21
경기,평택,오이,2,10,2020-09-22,,2,1131.0,21.0,5.4,7.0,173.0,254.0,18.0,0.0,0.0,2020,21
경기,평택,오이,2,10,2020-09-22,,3,1060.0,20.0,5.0,7.6,168.0,242.0,18.0,0.0,0.0,2020,21
경기,평택,오이,2,10,2020-09-22,,4,1713.0,25.0,6.9,8.5,195.0,270.0,22.0,1.0,1.0,2020,21
경기,평택,오이,2,10,2020-10-07,,1,2043.0,28.0,7.0,10.2,235.0,310.0,26.0,3.0,4.0,2020,22
경기,평택,오이,2,10,2020-10-07,,2,2252.0,31.0,7.3,10.3,231.0,316.0,28.0,0.0,11.0,2020,22
경기,평택,오이,2,10,2020-10-07,,3,2061.0,29.0,6.9,10.7,236.0,340.0,27.0,2.0,9.0,2020,22
경기,평택,오이,2,10,2020-10-07,,4,2793.0,35.0,8.0,11.2,247.0,308.0,32.0,3.0,12.0,2020,22
경기,평택,오이,2,10,2020-10-14,,1,2464.0,31.0,7.7,9.5,243.0,318.0,24.0,2.0,9.0,2020,23
경기,평택,오이,2,10,2020-10-14,,2,2569.0,34.0,7.6,9.7,188.0,226.0,19.0,2.0,13.0,2020,23
경기,평택,오이,2,10,2020-10-14,,3,2343.0,32.0,7.1,11.1,202.0,235.0,31.0,2.0,12.0,2020,23
경기,평택,오이,2,10,2020-10-14,,4,2930.0,35.0,8.4,11.2,245.0,320.0,20.0,2.0,13.0,2020,23
경기,평택,오이,2,10,2020-10-21,,1,2658.0,33.0,7.8,9.1,225.0,306.0,26.0,2.0,12.0,2020,24
경기,평택,오이,2,10,2020-10-21,,2,2601.0,34.0,7.7,11.2,186.0,222.0,19.0,1.0,0.0,2020,24
경기,평택,오이,2,10,2020-10-21,,3,2541.0,34.0,7.3,10.2,190.0,225.0,25.0,3.0,13.0,2020,24
경기,평택,오이,2,10,2020-10-21,,4,2923.0,35.0,8.4,11.5,247.0,295.0,20.0,0.0,11.0,2020,24
경기,평택,오이,2,10,2020-10-28,,1,2669.0,33.0,7.8,10.2,227.0,314.0,14.0,2.0,13.0,2020,25
경기,평택,오이,2,10,2020-10-28,,2,2658.0,35.0,7.6,11.2,182.0,228.0,14.0,1.0,10.0,2020,25
경기,평택,오이,2,10,2020-10-28,,3,2520.0,34.0,7.2,10.2,190.0,264.0,16.0,3.0,14.0,2020,25
경기,평택,오이,2,10,2020-10-28,,4,2980.0,35.0,8.5,12.3,234.0,292.0,14.0,0.0,8.0,2020,25
경기,평택,오이,2,10,2020-11-04,,1,2669.0,33.0,7.8,10.2,230.0,315.0,14.0,0.0,12.0,2020,26
경기,평택,오이,2,10,2020-11-04,,2,2658.0,35.0,7.6,11.2,183.0,233.0,14.0,0.0,7.0,2020,26
경기,평택,오이,2,10,2020-11-04,,3,2525.0,34.0,7.2,10.2,186.0,217.0,15.0,0.0,9.0,2020,26
경기,평택,오이,2,10,2020-11-04,,4,2980.0,35.0,8.5,12.3,233.0,291.0,9.0,0.0,6.0,2020,26
경기,평택,오이,2,10,2020-11-11,,1,2669.0,33.0,7.8,10.2,230.0,318.0,14.0,0.0,8.0,2020,27
경기,평택,오이,2,10,2020-11-11,,2,2658.0,35.0,7.6,11.2,184.0,232.0,13.0,0.0,4.0,2020,27
경기,평택,오이,2,10,2020-11-11,,3,2525.0,34.0,7.2,10.2,188.0,213.0,15.0,0.0,3.0,2020,27
경기,평택,오이,2,10,2020-11-11,,4,2980.0,35.0,8.5,12.3,235.0,297.0,9.0,0.0,1.0,2020,27
경기,평택,오이,2,10,2020-11-18,,1,2669.0,33.0,7.8,10.2,233.0,319.0,14.0,0.0,6.0,2020,28
경기,평택,오이,2,10,2020-11-18,,2,2658.0,35.0,7.6,11.2,186.0,235.0,13.0,0.0,1.0,2020,28
경기,평택,오이,2,10,2020-11-18,,3,2525.0,34.0,7.2,10.2,193.0,213.0,12.0,0.0,2.0,2020,28
경기,평택,오이,2,10,2020-11-18,,4,2980.0,35.0,8.5,12.7,235.0,284.0,9.0,0.0,0.0,2020,28
경기,평택,오이,2,10,2020-11-25,,1,2669.0,33.0,7.8,10.4,237.0,320.0,14.0,0.0,0.0,2020,29
경기,평택,오이,2,10,2020-11-25,,2,2658.0,35.0,7.6,11.2,185.0,239.0,13.0,0.0,0.0,2020,29
경기,평택,오이,2,10,2020-11-25,,3,2525.0,34.0,7.2,10.2,184.0,202.0,12.0,0.0,0.0,2020,29
경기,평택,오이,2,10,2020-11-25,,4,2980.0,35.0,8.5,12.7,227.0,290.0,9.0,0.0,0.0,2020,29
경기,평택,오이,2,10,2020-12-02,,1,2669.0,33.0,7.8,10.4,235.0,320.0,14.0,0.0,0.0,2020,30
경기,평택,오이,2,10,2020-12-02,,2,2658.0,35.0,7.6,11.2,185.0,239.0,13.0,0.0,0.0,2020,30
경기,평택,오이,2,10,2020-12-02,,3,,,,,,,,,,2020,30
경기,평택,오이,2,10,2020-12-02,,4,2980.0,35.0,8.5,12.9,229.0,290.0,9.0,0.0,0.0,2020,30
경기,평택,오이,2,10,2020-12-09,,1,2669.0,33.0,7.8,10.4,233.0,331.0,14.0,0.0,0.0,2020,31
경기,평택,오이,2,10,2020-12-09,,2,2658.0,35.0,7.6,11.2,176.0,238.0,13.0,0.0,0.0,2020,31
경기,평택,오이,2,10,2020-12-09,,3,,,,,,,,,,2020,31
경기,평택,오이,2,10,2020-12-09,,4,2980.0,35.0,8.5,12.9,226.0,291.0,9.0,0.0,0.0,2020,31
경기,평택,오이,1,12,2020-01-29,,1,505.0,7.0,5.6,5.7,178.0,236.0,9.0,0.0,0.0,2020,1
경기,평택,오이,1,12,2020-01-29,,2,724.0,9.0,8.0,6.4,193.0,267.0,9.0,0.0,0.0,2020,1
경기,평택,오이,1,12,2020-01-29,,3,541.0,8.0,6.0,6.6,183.0,253.0,9.0,0.0,0.0,2020,1
경기,평택,오이,1,12,2020-01-29,,4,352.0,5.0,5.0,6.5,178.0,225.0,7.0,0.0,0.0,2020,1
경기,평택,오이,1,12,2020-02-05,,1,646.0,10.0,6.5,6.4,170.0,225.0,10.0,0.0,0.0,2020,2
경기,평택,오이,1,12,2020-02-05,,2,922.0,11.0,8.4,6.4,220.0,323.0,11.0,0.0,0.0,2020,2
경기,평택,오이,1,12,2020-02-05,,3,699.0,10.0,7.0,6.9,190.0,262.0,10.0,1.0,0.0,2020,2
경기,평택,오이,1,12,2020-02-05,,4,522.0,7.0,5.8,6.8,188.0,252.0,9.0,0.0,0.0,2020,2
경기,평택,오이,1,12,2020-02-12,,1,904.0,12.0,7.5,7.1,219.0,281.0,11.0,2.0,1.0,2020,3
경기,평택,오이,1,12,2020-02-12,,2,1202.0,13.0,9.2,7.6,232.0,338.0,11.0,1.0,1.0,2020,3
경기,평택,오이,1,12,2020-02-12,,3,956.0,13.0,7.4,7.6,213.0,284.0,13.0,1.0,2.0,2020,3
경기,평택,오이,1,12,2020-02-12,,4,786.0,9.0,7.1,7.5,220.0,288.0,11.0,0.0,0.0,2020,3
경기,평택,오이,1,12,2020-02-19,,1,1154.0,14.0,8.2,7.5,244.0,315.0,12.0,1.0,3.0,2020,4
경기,평택,오이,1,12,2020-02-19,,2,1472.0,14.0,10.5,9.2,250.0,347.0,11.0,1.0,2.0,2020,4
경기,평택,오이,1,12,2020-02-19,,3,1203.0,14.0,8.6,8.0,244.0,312.0,11.0,1.0,4.0,2020,4
경기,평택,오이,1,12,2020-02-19,,4,1053.0,11.0,8.1,7.8,217.0,290.0,10.0,2.0,1.0,2020,4
경기,평택,오이,1,12,2020-02-26,,1,1482.0,16.0,9.3,8.6,230.0,310.0,14.0,1.0,6.0,2020,5
경기,평택,오이,1,12,2020-02-26,,2,1804.0,17.0,10.6,8.7,234.0,394.0,12.0,1.0,5.0,2020,5
경기,평택,오이,1,12,2020-02-26,,3,1528.0,16.0,9.5,7.9,266.0,330.0,13.0,1.0,6.0,2020,5
경기,평택,오이,1,12,2020-02-26,,4,1397.0,13.0,9.3,7.3,245.0,314.0,13.0,0.0,4.0,2020,5
경기,평택,오이,1,12,2020-03-04,,1,1714.0,18.0,9.5,8.9,268.0,352.0,10.0,0.0,6.0,2020,6
경기,평택,오이,1,12,2020-03-04,,2,2042.0,19.0,10.7,9.1,257.0,382.0,10.0,1.0,6.0,2020,6
경기,평택,오이,1,12,2020-03-04,,3,1603.0,17.0,8.4,8.4,265.0,363.0,10.0,1.0,7.0,2020,6
경기,평택,오이,1,12,2020-03-04,,4,1666.0,16.0,9.3,9.7,272.0,388.0,11.0,1.0,4.0,2020,6
경기,평택,오이,1,12,2020-03-11,,1,2029.0,21.0,9.7,7.6,282.0,408.0,12.0,2.0,5.0,2020,7
경기,평택,오이,1,12,2020-03-11,,2,2358.0,22.0,10.7,7.8,265.0,395.0,12.0,1.0,7.0,2020,7
경기,평택,오이,1,12,2020-03-11,,3,1895.0,19.0,9.0,8.0,265.0,373.0,12.0,2.0,7.0,2020,7
경기,평택,오이,1,12,2020-03-11,,4,2020.0,19.0,9.6,9.3,275.0,384.0,12.0,1.0,5.0,2020,7
경기,평택,오이,1,12,2020-03-18,,1,2375.0,24.0,9.9,7.5,264.0,392.0,12.0,1.0,8.0,2020,8
경기,평택,오이,1,12,2020-03-18,,2,2671.0,25.0,10.7,10.0,267.0,375.0,13.0,1.0,9.0,2020,8
경기,평택,오이,1,12,2020-03-18,,3,2150.0,21.0,9.3,7.9,270.0,398.0,12.0,2.0,8.0,2020,8
경기,평택,오이,1,12,2020-03-18,,4,2392.0,22.0,10.0,9.1,258.0,390.0,14.0,1.0,6.0,2020,8
경기,평택,오이,1,12,2020-04-08,,1,3524.0,34.0,10.4,8.8,246.0,311.0,14.0,0.0,12.0,2020,9
경기,평택,오이,1,12,2020-04-08,,2,3761.0,35.0,10.7,5.9,260.0,307.0,13.0,0.0,11.0,2020,9
경기,평택,오이,1,12,2020-04-08,,3,3182.0,30.0,9.9,8.0,248.0,293.0,14.0,0.0,17.0,2020,9
경기,평택,오이,1,12,2020-04-08,,4,3656.0,32.0,10.8,7.4,232.0,298.0,13.0,1.0,11.0,2020,9
경기,평택,오이,1,12,2020-04-14,,1,3780.0,36.0,10.5,8.3,254.0,347.0,11.0,1.0,8.0,2020,10
경기,평택,오이,1,12,2020-04-14,,2,4001.0,37.0,10.8,7.9,237.0,311.0,12.0,1.0,10.0,2020,10
경기,평택,오이,1,12,2020-04-14,,3,3449.0,33.0,9.9,8.0,243.0,300.0,12.0,0.0,11.0,2020,10
경기,평택,오이,1,12,2020-04-14,,4,3991.0,35.0,10.8,8.3,233.0,306.0,11.0,2.0,8.0,2020,10
경기,평택,오이,1,12,2020-04-22,,1,4183.0,39.0,10.7,8.9,270.0,302.0,14.0,2.0,7.0,2020,11
경기,평택,오이,1,12,2020-04-22,,2,4331.0,39.0,11.1,8.0,233.0,300.0,14.0,1.0,11.0,2020,11
경기,평택,오이,1,12,2020-04-22,,3,3833.0,36.0,10.1,9.3,250.0,320.0,14.0,1.0,10.0,2020,11
경기,평택,오이,1,12,2020-04-22,,4,4408.0,38.0,11.0,7.6,218.0,300.0,13.0,2.0,7.0,2020,11
경기,평택,오이,1,12,2020-04-28,,1,4520.0,42.0,10.8,7.6,230.0,311.0,12.0,1.0,8.0,2020,12
경기,평택,오이,1,12,2020-04-28,,2,4655.0,42.0,11.1,8.1,220.0,300.0,13.0,1.0,8.0,2020,12
경기,평택,오이,1,12,2020-04-28,,3,4100.0,38.0,10.2,7.6,243.0,320.0,11.0,2.0,7.0,2020,12
경기,평택,오이,1,12,2020-04-28,,4,4733.0,41.0,11.0,7.6,237.0,306.0,13.0,1.0,7.0,2020,12
경기,평택,오이,1,12,2020-05-07,,1,5096.0,46.0,11.1,7.3,235.0,302.0,16.0,0.0,10.0,2020,13
경기,평택,오이,1,12,2020-05-07,,2,5095.0,46.0,11.1,7.6,225.0,301.0,17.0,1.0,8.0,2020,13
경기,평택,오이,1,12,2020-05-07,,3,4598.0,42.0,10.4,8.7,242.0,344.0,15.0,1.0,7.0,2020,13
경기,평택,오이,1,12,2020-05-07,,4,5267.0,45.0,11.2,7.6,250.0,292.0,16.0,1.0,8.0,2020,13
경기,평택,오이,1,12,2020-05-13,,1,5355.0,48.0,11.2,8.5,230.0,300.0,9.0,0.0,6.0,2020,14
경기,평택,오이,1,12,2020-05-13,,2,5333.0,48.0,11.1,9.2,216.0,300.0,9.0,1.0,6.0,2020,14
경기,평택,오이,1,12,2020-05-13,,3,4855.0,45.0,10.3,8.1,236.0,290.0,10.0,1.0,7.0,2020,14
